File:    C:\exports\T804.txt
Created: Friday, April 28, 2017 12:54:49 PM
Header time format: Absolute
Time of first sample: 118 12:53:47.693618299
Title:   T804

Time	Vel 1 Sense	SG3 TBar Axial	Thermocouple	Flash Trigger	TBar Poisson	IR 1	Gun Fire 24V	Vel 2 Sense	SG2 IBar	Photron Exp Out 1	Photron Exp Out 2	IR 2	Ev C1_01	Ev C1_08
s	V	V	V	V	V		V	V	V					
9.7E-005	4.86352	-0.0361874	-4.19924E-005	4.96606	-0.0263892	0	23.9049	4.88511	0.00530145	0	0	0	0	0
9.75E-005	4.86894	-0.0361437	-4.19924E-005	4.97491	-0.0265287	0	23.8999	4.88579	0.00516758	0	0	0	0	0
9.8E-005	4.86521	-0.0361369	-4.53391E-005	4.96947	-0.0264742	0	23.8982	4.88613	0.00520105	0	0	0	0	0
9.85E-005	4.86657	-0.0362076	-4.53391E-005	4.97423	-0.0264402	0	23.8948	4.88341	0.0053115	0	0	0	0	0
9.9E-005	4.86793	-0.0361134	-4.53391E-005	4.98377	-0.026413	0	23.8948	4.88375	0.00527803	0	0	0	0	0
9.95E-005	4.86487	-0.0361672	-4.53391E-005	4.96742	-0.026413	0	23.8931	4.88749	0.00527803	0	0	0	0	0
0.0001	4.86555	-0.0360663	-4.53391E-005	4.9681	-0.0264844	0	23.8948	4.88409	0.00527468	0	0	0	0	0
0.0001005	4.86487	-0.0361538	-4.53391E-005	4.97491	-0.0264572	0	23.8948	4.88613	0.00529141	0	0	0	0	0
0.000101	4.86691	-0.0361067	-4.19924E-005	4.97355	-0.0265014	0	23.8931	4.88579	0.00526464	0	0	0	0	0
0.0001015	4.86691	-0.036073	-4.19924E-005	4.98785	-0.0264912	0	23.8914	4.88511	0.00523452	0	0	0	0	0
0.000102	4.86725	-0.0361201	-4.19924E-005	4.97423	-0.0264504	0	23.8897	4.88477	0.00524456	0	0	0	0	0
0.0001025	4.86521	-0.0361201	-4.19924E-005	4.97015	-0.0265185	0	23.8881	4.88511	0.00528137	0	0	0	0	0
0.000103	4.86386	-0.0360764	-4.19924E-005	4.97151	-0.0263926	0	23.8897	4.88443	0.00534496	0	0	0	0	0
0.0001035	4.86623	-0.03611	-3.86458E-005	4.97423	-0.026413	0	23.8881	4.88817	0.00527803	0	0	0	0	0
0.000104	4.86725	-0.0361336	-3.86458E-005	4.97355	-0.026413	0	23.8881	4.88579	0.00518431	0	0	0	0	0
0.0001045	4.86623	-0.0361336	-3.86458E-005	4.97696	-0.026498	0	23.8864	4.88681	0.00524121	0	0	0	0	0
0.000105	4.86691	-0.0361336	-3.52991E-005	4.97696	-0.0264844	0	23.8847	4.88783	0.00526464	0	0	0	0	0
0.0001055	4.86555	-0.0361302	-3.52991E-005	4.98104	-0.0265525	0	23.8847	4.88579	0.00510064	0	0	0	0	0
0.000106	4.86657	-0.0361067	-3.52991E-005	4.97083	-0.0264572	0	23.8931	4.88443	0.00524456	0	0	0	0	0
0.0001065	4.86419	-0.036147	-3.19524E-005	4.97559	-0.0263858	0	23.91	4.88545	0.00532154	0	0	0	0	0
0.000107	4.86725	-0.0360899	-3.19524E-005	4.98036	-0.026481	0	23.9319	4.88681	0.0052546	0	0	0	0	0
0.0001075	4.86555	-0.0361168	-3.19524E-005	4.97287	-0.026447	0	23.9487	4.88545	0.00523452	0	0	0	0	0
0.000108	4.86759	-0.0361605	-3.19524E-005	4.97219	-0.026413	0	23.9521	4.88579	0.00528137	0	0	0	0	0
0.0001085	4.86589	-0.0362109	-3.19524E-005	4.96947	-0.0264844	0	23.9487	4.88851	0.0053048	0	0	0	0	0
0.000109	4.86657	-0.0362109	-3.52991E-005	4.96266	-0.026396	0	23.942	4.88545	0.00525794	0	0	0	0	0
0.0001095	4.86759	-0.0360966	-3.52991E-005	4.9647	-0.0264402	0	23.9386	4.88511	0.00530815	0	0	0	0	0
0.00011	4.86521	-0.0362008	-3.86458E-005	4.97832	-0.0264334	0	23.9353	4.88681	0.00529476	0	0	0	0	0
0.0001105	4.86555	-0.0361033	-3.86458E-005	4.97491	-0.0263994	0	23.9285	4.88613	0.00526464	0	0	0	0	0
0.000111	4.86691	-0.0361504	-4.19924E-005	4.97832	-0.026498	0	23.9218	4.88681	0.00526129	0	0	0	0	0
0.0001115	4.86691	-0.0361907	-4.19924E-005	4.97151	-0.0264776	0	23.9117	4.88749	0.00526129	0	0	0	0	0
0.000112	4.8686	-0.0362042	-4.53391E-005	4.96538	-0.0264708	0	23.9049	4.88715	0.0052546	0	0	0	0	0
0.0001125	4.86623	-0.036147	-4.53391E-005	4.96879	-0.0263552	0	23.8999	4.88817	0.00533158	0	0	0	0	0
0.000113	4.86487	-0.0361605	-4.53391E-005	4.96674	-0.026481	0	23.8982	4.88545	0.0052479	0	0	0	0	0
0.0001135	4.86487	-0.0361672	-4.53391E-005	4.9681	-0.0264878	0	23.8965	4.88647	0.00524456	0	0	0	0	0
0.000114	4.86657	-0.0361739	-4.53391E-005	4.97423	-0.0265117	0	23.8948	4.88783	0.00521778	0	0	0	0	0
0.0001145	4.86555	-0.0361336	-4.19924E-005	4.97423	-0.0263347	0	23.8931	4.88647	0.00537509	0	0	0	0	0
0.000115	4.86725	-0.0361403	-4.19924E-005	4.97559	-0.0264844	0	23.8897	4.88647	0.00524456	0	0	0	0	0
0.0001155	4.86691	-0.0361504	-3.86458E-005	4.96538	-0.0265253	0	23.8881	4.88511	0.00523117	0	0	0	0	0
0.000116	4.86386	-0.0361638	-3.52991E-005	4.97083	-0.0264742	0	23.8881	4.88681	0.00518097	0	0	0	0	0
0.0001165	4.86691	-0.0361302	-3.52991E-005	4.96947	-0.0264198	0	23.8914	4.88783	0.00533492	0	0	0	0	0
0.000117	4.86589	-0.0361403	-3.19524E-005	4.97491	-0.0264504	0	23.8931	4.88749	0.00527133	0	0	0	0	0
0.0001175	4.86555	-0.0361807	-2.86057E-005	4.97491	-0.0264198	0	23.8931	4.88545	0.00527133	0	0	0	0	0
0.000118	4.86725	-0.0361907	-2.52591E-005	4.96947	-0.0264674	0	23.8914	4.88579	0.00524121	0	0	0	0	0
0.0001185	4.86623	-0.0361672	-2.19124E-005	4.97083	-0.0264266	0	23.8914	4.88579	0.00524121	0	0	0	0	0
0.000119	4.86759	-0.0361672	-1.85657E-005	4.96334	-0.0264232	0	23.8914	4.88613	0.00528472	0	0	0	0	0
0.0001195	4.86453	-0.0361504	-1.85657E-005	4.96198	-0.0264028	0	23.8931	4.88613	0.00529141	0	0	0	0	0
0.00012	4.86589	-0.0361941	-1.5219E-005	4.96129	-0.0263688	0	23.8931	4.88477	0.00530815	0	0	0	0	0
0.0001205	4.86521	-0.0361235	-1.18724E-005	4.97151	-0.0264334	0	23.8931	4.88511	0.00529476	0	0	0	0	0
0.000121	4.86827	-0.0361571	-1.18724E-005	4.96606	-0.0263926	0	23.8914	4.88851	0.00529141	0	0	0	0	0
0.0001215	4.86725	-0.0361538	-1.18724E-005	4.96198	-0.026481	0	23.8931	4.88647	0.00531484	0	0	0	0	0
0.000122	4.86589	-0.0361302	-8.52568E-006	4.96198	-0.026396	0	23.9032	4.88511	0.00530815	0	0	0	0	0
0.0001225	4.86521	-0.0361672	-8.52568E-006	4.96606	-0.026379	0	23.9235	4.88511	0.00532823	0	0	0	0	0
0.000123	4.86759	-0.0361168	-8.52568E-006	4.97491	-0.0264368	0	23.9437	4.88511	0.00528807	0	0	0	0	0
0.0001235	4.86793	-0.0361369	-1.18724E-005	4.98036	-0.0264198	0	23.9555	4.88681	0.0053115	0	0	0	0	0
0.000124	4.86691	-0.0361369	-1.18724E-005	4.97491	-0.0263688	0	23.9555	4.88511	0.0054186	0	0	0	0	0
0.0001245	4.86521	-0.0361437	-1.5219E-005	4.97832	-0.026447	0	23.9487	4.88647	0.00531484	0	0	0	0	0
0.000125	4.86793	-0.036147	-1.5219E-005	4.97219	-0.0264674	0	23.942	4.88715	0.00517762	0	0	0	0	0
0.0001255	4.86725	-0.0361874	-1.85657E-005	4.97491	-0.0264096	0	23.9336	4.88749	0.00526129	0	0	0	0	0
0.000126	4.86318	-0.036147	-2.19124E-005	4.96947	-0.0264504	0	23.9285	4.88409	0.00531819	0	0	0	0	0
0.0001265	4.86691	-0.0361672	-2.19124E-005	4.979	-0.026413	0	23.9218	4.88579	0.0053048	0	0	0	0	0
0.000127	4.8686	-0.0362008	-2.52591E-005	4.97491	-0.0264164	0	23.9133	4.88715	0.00531484	0	0	0	0	0
0.0001275	4.86555	-0.0361638	-2.52591E-005	4.97287	-0.0264708	0	23.9049	4.88545	0.0052479	0	0	0	0	0
0.000128	4.86725	-0.0361907	-2.86057E-005	4.97491	-0.0264844	0	23.8982	4.88647	0.00524456	0	0	0	0	0
0.0001285	4.86487	-0.0361874	-2.86057E-005	4.97696	-0.0264164	0	23.8931	4.88511	0.00533158	0	0	0	0	0
0.000129	4.86725	-0.0361975	-2.86057E-005	4.97628	-0.026447	0	23.8914	4.88647	0.00522113	0	0	0	0	0
0.0001295	4.86725	-0.0361336	-2.86057E-005	4.97491	-0.0263586	0	23.8914	4.88681	0.00533158	0	0	0	0	0
0.00013	4.86827	-0.0361437	-2.86057E-005	4.98036	-0.0264402	0	23.8931	4.88579	0.00524456	0	0	0	0	0
0.0001305	4.86894	-0.0361336	-2.86057E-005	4.97696	-0.0264402	0	23.8931	4.88783	0.00526464	0	0	0	0	0
0.000131	4.86793	-0.03611	-2.52591E-005	4.97083	-0.0264062	0	23.8914	4.88647	0.00522113	0	0	0	0	0
0.0001315	4.86928	-0.0362076	-2.52591E-005	4.97559	-0.026396	0	23.8897	4.88783	0.00526799	0	0	0	0	0
0.000132	4.86657	-0.0361336	-2.52591E-005	4.97219	-0.0264572	0	23.8881	4.88579	0.00523452	0	0	0	0	0
0.0001325	4.86521	-0.0361369	-2.52591E-005	4.9681	-0.026447	0	23.8864	4.88443	0.00527468	0	0	0	0	0
0.000133	4.86521	-0.0361437	-2.52591E-005	4.9681	-0.0263756	0	23.8847	4.88579	0.00533492	0	0	0	0	0
0.0001335	4.86827	-0.03611	-2.86057E-005	4.96879	-0.0264742	0	23.883	4.88613	0.00537509	0	0	0	0	0
0.000134	4.86589	-0.0361605	-2.86057E-005	4.97287	-0.0263484	0	23.883	4.88715	0.00539182	0	0	0	0	0
0.0001345	4.87132	-0.0361874	-2.86057E-005	4.97559	-0.0264606	0	23.8813	4.88613	0.00524456	0	0	0	0	0
0.000135	4.86962	-0.0361874	-3.19524E-005	4.97968	-0.02643	0	23.8813	4.88647	0.00523117	0	0	0	0	0
0.0001355	4.86589	-0.0361504	-3.19524E-005	4.97628	-0.0264538	0	23.8813	4.88613	0.00525125	0	0	0	0	0
0.000136	4.86623	-0.0360831	-3.52991E-005	4.97491	-0.0263994	0	23.883	4.88545	0.0053115	0	0	0	0	0
0.0001365	4.86827	-0.0361235	-3.52991E-005	4.97696	-0.0264436	0	23.8847	4.88613	0.00525794	0	0	0	0	0
0.000137	4.86657	-0.0362042	-3.86458E-005	4.97219	-0.026481	0	23.8847	4.88579	0.0052546	0	0	0	0	0
0.0001375	4.86962	-0.0361605	-3.86458E-005	4.97015	-0.026464	0	23.8897	4.88749	0.00526464	0	0	0	0	0
0.000138	4.86623	-0.0361672	-3.86458E-005	4.97287	-0.026498	0	23.9049	4.88613	0.00526799	0	0	0	0	0
0.0001385	4.86657	-0.0361302	-3.86458E-005	4.96947	-0.0264504	0	23.9268	4.88783	0.00526464	0	0	0	0	0
0.000139	4.86521	-0.0360697	-3.86458E-005	4.96879	-0.0264232	0	23.9437	4.88511	0.00527133	0	0	0	0	0
0.0001395	4.86725	-0.0361403	-3.86458E-005	4.97628	-0.0264368	0	23.9504	4.88613	0.00527803	0	0	0	0	0
0.00014	4.86657	-0.0361538	-3.86458E-005	4.97628	-0.0264266	0	23.9471	4.88749	0.0052546	0	0	0	0	0
0.0001405	4.86894	-0.0361504	-3.86458E-005	4.97219	-0.0264946	0	23.9403	4.88681	0.0053115	0	0	0	0	0
0.000141	4.86827	-0.0361638	-3.86458E-005	4.96198	-0.0264368	0	23.9319	4.88579	0.0053048	0	0	0	0	0
0.0001415	4.86793	-0.0362042	-3.86458E-005	4.97696	-0.0264606	0	23.9235	4.88409	0.00518766	0	0	0	0	0
0.000142	4.86759	-0.0362143	-3.86458E-005	4.97423	-0.0264742	0	23.9167	4.88613	0.00523786	0	0	0	0	0
0.0001425	4.86419	-0.0361504	-3.86458E-005	4.97628	-0.0263858	0	23.9117	4.88443	0.00523452	0	0	0	0	0
0.000143	4.86691	-0.0361134	-3.86458E-005	4.97219	-0.0264368	0	23.9049	4.88613	0.00532488	0	0	0	0	0
0.0001435	4.86419	-0.0361538	-3.86458E-005	4.96879	-0.0264198	0	23.8999	4.88715	0.00536839	0	0	0	0	0
0.000144	4.86725	-0.0361504	-3.86458E-005	4.96947	-0.0264402	0	23.8948	4.88715	0.00519101	0	0	0	0	0
0.0001445	4.86962	-0.0361773	-3.86458E-005	4.96879	-0.0264708	0	23.8897	4.88681	0.00525794	0	0	0	0	0
0.000145	4.86691	-0.03611	-3.86458E-005	4.9647	-0.0264708	0	23.8881	4.88715	0.00530145	0	0	0	0	0
0.0001455	4.86759	-0.0360798	-3.86458E-005	4.96879	-0.0265185	0	23.8897	4.88715	0.00520439	0	0	0	0	0
0.000146	4.86691	-0.0361504	-3.86458E-005	4.97083	-0.0264096	0	23.8897	4.88613	0.00524121	0	0	0	0	0
0.0001465	4.86793	-0.0361067	-3.52991E-005	4.97151	-0.0264776	0	23.8914	4.88579	0.0052479	0	0	0	0	0
0.000147	4.86487	-0.036147	-3.52991E-005	4.96879	-0.0264572	0	23.8897	4.88647	0.00525125	0	0	0	0	0
0.0001475	4.86827	-0.0361369	-3.52991E-005	4.96402	-0.0264334	0	23.8864	4.88783	0.00524121	0	0	0	0	0
0.000148	4.86725	-0.0361941	-3.52991E-005	4.97355	-0.0264708	0	23.883	4.88579	0.00521778	0	0	0	0	0
0.0001485	4.86589	-0.0361504	-3.19524E-005	4.96742	-0.026498	0	23.8813	4.88477	0.00525125	0	0	0	0	0
0.000149	4.86352	-0.0360831	-3.19524E-005	4.96742	-0.0265117	0	23.883	4.88545	0.00529811	0	0	0	0	0
0.0001495	4.86555	-0.0361403	-3.52991E-005	4.9681	-0.0263858	0	23.8847	4.88511	0.00526129	0	0	0	0	0
0.00015	4.86725	-0.036147	-3.52991E-005	4.96742	-0.026447	0	23.8864	4.88817	0.00527803	0	0	0	0	0
0.0001505	4.86759	-0.0361807	-3.52991E-005	4.97083	-0.0264742	0	23.8847	4.88715	0.0052479	0	0	0	0	0
0.000151	4.86996	-0.036073	-3.86458E-005	4.96947	-0.026413	0	23.883	4.88647	0.00528472	0	0	0	0	0
0.0001515	4.8686	-0.0361504	-3.86458E-005	4.97151	-0.026481	0	23.8813	4.88375	0.00525794	0	0	0	0	0
0.000152	4.86827	-0.0361302	-4.19924E-005	4.97696	-0.0264946	0	23.8813	4.88681	0.00522448	0	0	0	0	0
0.0001525	4.86623	-0.0360764	-4.19924E-005	4.97287	-0.0265457	0	23.883	4.88511	0.00521778	0	0	0	0	0
0.000153	4.86928	-0.0361336	-4.19924E-005	4.96334	-0.0263722	0	23.8897	4.88409	0.00536839	0	0	0	0	0
0.0001535	4.86827	-0.0361571	-4.53391E-005	4.97491	-0.0264572	0	23.9066	4.88681	0.0053115	0	0	0	0	0
0.000154	4.8703	-0.036147	-4.53391E-005	4.97083	-0.0264844	0	23.9285	4.88579	0.00522448	0	0	0	0	0
0.0001545	4.86589	-0.0361706	-4.53391E-005	4.97015	-0.0264436	0	23.9454	4.88817	0.00529141	0	0	0	0	0
0.000155	4.86521	-0.0361773	-4.53391E-005	4.97628	-0.0264912	0	23.9521	4.88851	0.00525794	0	0	0	0	0
0.0001555	4.86623	-0.0361369	-4.19924E-005	4.96742	-0.026464	0	23.9504	4.88409	0.00532154	0	0	0	0	0
0.000156	4.86827	-0.0361538	-4.19924E-005	4.97287	-0.0264504	0	23.9454	4.89021	0.00523452	0	0	0	0	0
0.0001565	4.86894	-0.0361739	-3.86458E-005	4.97219	-0.0264572	0	23.942	4.88375	0.0053048	0	0	0	0	0
0.000157	4.86928	-0.0361739	-3.86458E-005	4.96674	-0.0265117	0	23.9369	4.88953	0.00529476	0	0	0	0	0
0.0001575	4.86928	-0.0361571	-3.52991E-005	4.97015	-0.0265083	0	23.9302	4.88783	0.00529476	0	0	0	0	0
0.000158	4.86827	-0.0361706	-3.19524E-005	4.97015	-0.0264606	0	23.9218	4.88443	0.00528472	0	0	0	0	0
0.0001585	4.86793	-0.0361638	-2.86057E-005	4.9647	-0.026481	0	23.9133	4.88545	0.00527803	0	0	0	0	0
0.000159	4.86827	-0.0361235	-2.86057E-005	4.96947	-0.0264606	0	23.9083	4.88511	0.00526799	0	0	0	0	0
0.0001595	4.86691	-0.0361369	-2.52591E-005	4.97219	-0.0264402	0	23.9049	4.88579	0.00528472	0	0	0	0	0
0.00016	4.86759	-0.036184	-2.19124E-005	4.97083	-0.0264742	0	23.9032	4.88783	0.00528807	0	0	0	0	0
0.0001605	4.86691	-0.0360932	-2.19124E-005	4.97151	-0.0264334	0	23.9015	4.88409	0.00532154	0	0	0	0	0
0.000161	4.86691	-0.0361336	-1.85657E-005	4.97628	-0.0265355	0	23.8999	4.88647	0.00526799	0	0	0	0	0
0.0001615	4.86793	-0.0361739	-1.85657E-005	4.97968	-0.0265014	0	23.8982	4.88817	0.00528472	0	0	0	0	0
0.000162	4.86759	-0.0361235	-1.5219E-005	4.97151	-0.0265933	0	23.8965	4.88579	0.00514415	0	0	0	0	0
0.0001625	4.86928	-0.0360999	-1.5219E-005	4.96742	-0.026396	0	23.8965	4.88749	0.00531819	0	0	0	0	0
0.000163	4.86725	-0.0361201	-1.5219E-005	4.96334	-0.0264232	0	23.8965	4.88579	0.00535835	0	0	0	0	0
0.0001635	4.8686	-0.0361067	-1.5219E-005	4.96947	-0.026447	0	23.8965	4.88545	0.00527803	0	0	0	0	0
0.000164	4.86827	-0.0361369	-1.5219E-005	4.97491	-0.026413	0	23.8948	4.88749	0.0053048	0	0	0	0	0
0.0001645	4.86793	-0.0361638	-1.5219E-005	4.96879	-0.0264232	0	23.8931	4.88783	0.00530815	0	0	0	0	0
0.000165	4.86894	-0.0361874	-1.5219E-005	4.97423	-0.0264844	0	23.8914	4.88681	0.00532154	0	0	0	0	0
0.0001655	4.86725	-0.036184	-1.85657E-005	4.97083	-0.0264096	0	23.8914	4.88647	0.00525125	0	0	0	0	0
0.000166	4.86996	-0.0361773	-2.19124E-005	4.97219	-0.0263994	0	23.8914	4.88715	0.0053048	0	0	0	0	0
0.0001665	4.86996	-0.0361504	-2.19124E-005	4.97083	-0.026396	0	23.8914	4.88681	0.00529476	0	0	0	0	0
0.000167	4.86793	-0.036184	-2.52591E-005	4.97219	-0.0264368	0	23.8897	4.88375	0.00529811	0	0	0	0	0
0.0001675	4.86962	-0.0361538	-2.52591E-005	4.97151	-0.0265151	0	23.8881	4.88375	0.00528137	0	0	0	0	0
0.000168	4.8686	-0.0361538	-2.86057E-005	4.97219	-0.0264334	0	23.8864	4.88851	0.00530145	0	0	0	0	0
0.0001685	4.86657	-0.0361807	-2.86057E-005	4.98309	-0.0263654	0	23.8881	4.88477	0.00532154	0	0	0	0	0
0.000169	4.86589	-0.0361571	-3.19524E-005	4.97559	-0.0263756	0	23.9015	4.88715	0.00528807	0	0	0	0	0
0.0001695	4.86759	-0.0361941	-3.19524E-005	4.97083	-0.0264402	0	23.9235	4.88647	0.0052479	0	0	0	0	0
0.00017	4.86962	-0.0362042	-3.52991E-005	4.97628	-0.0264096	0	23.9437	4.88545	0.00523117	0	0	0	0	0
0.0001705	4.86962	-0.0361907	-3.52991E-005	4.97559	-0.026464	0	23.9538	4.88647	0.00529476	0	0	0	0	0
0.000171	4.86996	-0.0361706	-3.52991E-005	4.97151	-0.02643	0	23.9521	4.88579	0.00522448	0	0	0	0	0
0.0001715	4.86793	-0.036147	-3.86458E-005	4.97968	-0.0265763	0	23.9471	4.88647	0.00514415	0	0	0	0	0
0.000172	4.86759	-0.0361067	-3.86458E-005	4.97423	-0.0264572	0	23.942	4.88613	0.00527133	0	0	0	0	0
0.0001725	4.86793	-0.0361302	-4.19924E-005	4.97083	-0.0263926	0	23.9369	4.88681	0.00528807	0	0	0	0	0
0.000173	4.86996	-0.0362008	-4.19924E-005	4.97219	-0.026464	0	23.9319	4.88511	0.00522448	0	0	0	0	0
0.0001735	4.86928	-0.0361201	-4.19924E-005	4.97287	-0.026498	0	23.9251	4.88409	0.0052479	0	0	0	0	0
0.000174	4.86928	-0.0361739	-4.19924E-005	4.97083	-0.0264572	0	23.9167	4.88647	0.00529811	0	0	0	0	0
0.0001745	4.86827	-0.0361807	-4.53391E-005	4.97559	-0.0264164	0	23.9083	4.88511	0.00533492	0	0	0	0	0
0.000175	4.86725	-0.0361168	-4.53391E-005	4.97015	-0.0264708	0	23.9015	4.88681	0.00523786	0	0	0	0	0
0.0001755	4.86725	-0.0361269	-4.53391E-005	4.96198	-0.0264878	0	23.8982	4.88681	0.00523452	0	0	0	0	0
0.000176	4.86691	-0.0361403	-4.53391E-005	4.96538	-0.0264096	0	23.8982	4.88681	0.00524121	0	0	0	0	0
0.0001765	4.86962	-0.0361907	-4.53391E-005	4.97764	-0.0264572	0	23.8982	4.88613	0.00531484	0	0	0	0	0
0.000177	4.86962	-0.036184	-4.19924E-005	4.97559	-0.026447	0	23.8965	4.88681	0.00520439	0	0	0	0	0
0.0001775	4.86928	-0.0361773	-4.19924E-005	4.97355	-0.026447	0	23.8948	4.88749	0.00525125	0	0	0	0	0
0.000178	4.8686	-0.0361773	-4.19924E-005	4.97423	-0.0264742	0	23.8931	4.88477	0.0053048	0	0	0	0	0
0.0001785	4.86928	-0.03611	-4.19924E-005	4.96947	-0.02643	0	23.8914	4.88545	0.00528472	0	0	0	0	0
0.000179	4.86623	-0.0361538	-4.19924E-005	4.96538	-0.0263722	0	23.8914	4.88749	0.00522782	0	0	0	0	0
0.0001795	4.86793	-0.0361336	-4.19924E-005	4.96742	-0.0264674	0	23.8897	4.88545	0.0053115	0	0	0	0	0
0.00018	4.86894	-0.0361369	-4.19924E-005	4.96879	-0.0264096	0	23.8897	4.88783	0.0052546	0	0	0	0	0
0.0001805	4.86894	-0.0362446	-4.19924E-005	4.97287	-0.0263722	0	23.8881	4.88579	0.00534162	0	0	0	0	0
0.000181	4.86928	-0.0361773	-4.19924E-005	4.97832	-0.0264368	0	23.8864	4.88817	0.00522113	0	0	0	0	0
0.0001815	4.86555	-0.0362008	-4.19924E-005	4.98104	-0.0264844	0	23.8864	4.88647	0.00527133	0	0	0	0	0
0.000182	4.86759	-0.0361168	-4.19924E-005	4.96947	-0.0264028	0	23.8864	4.88511	0.00529141	0	0	0	0	0
0.0001825	4.86691	-0.0361672	-4.19924E-005	4.96947	-0.0264096	0	23.8881	4.88477	0.00523786	0	0	0	0	0
0.000183	4.86827	-0.0361739	-4.19924E-005	4.97151	-0.02643	0	23.8897	4.88579	0.0052479	0	0	0	0	0
0.0001835	4.86691	-0.0361807	-3.86458E-005	4.97559	-0.0264572	0	23.8881	4.88477	0.00524456	0	0	0	0	0
0.000184	4.86691	-0.036184	-3.86458E-005	4.97628	-0.026362	0	23.8881	4.88715	0.00530815	0	0	0	0	0
0.0001845	4.86962	-0.0361269	-3.86458E-005	4.97559	-0.0264776	0	23.8965	4.88749	0.00517427	0	0	0	0	0
0.000185	4.86793	-0.0362076	-3.86458E-005	4.96879	-0.0263858	0	23.9167	4.88511	0.00527133	0	0	0	0	0
0.0001855	4.86759	-0.0361538	-3.86458E-005	4.96606	-0.0264742	0	23.9386	4.88477	0.00527468	0	0	0	0	0
0.000186	4.86759	-0.0361067	-3.86458E-005	4.96538	-0.0264402	0	23.9521	4.88477	0.00529811	0	0	0	0	0
0.0001865	4.86793	-0.0360831	-3.52991E-005	4.97287	-0.0263484	0	23.9555	4.88851	0.00525125	0	0	0	0	0
0.000187	4.86894	-0.0361369	-3.52991E-005	4.979	-0.026481	0	23.9487	4.88715	0.00527803	0	0	0	0	0
0.0001875	4.86894	-0.0360966	-3.52991E-005	4.979	-0.0264028	0	23.9403	4.88715	0.00526129	0	0	0	0	0
0.000188	4.86759	-0.0360999	-3.52991E-005	4.97151	-0.0264878	0	23.9353	4.88375	0.00528472	0	0	0	0	0
0.0001885	4.86623	-0.0360999	-3.19524E-005	4.97423	-0.0264572	0	23.9285	4.88851	0.0052546	0	0	0	0	0
0.000189	4.86759	-0.0361235	-3.19524E-005	4.96879	-0.0264368	0	23.9235	4.88953	0.00522113	0	0	0	0	0
0.0001895	4.86657	-0.03611	-3.19524E-005	4.96402	-0.0263926	0	23.9184	4.88681	0.00524121	0	0	0	0	0
0.00019	4.86793	-0.0361369	-3.19524E-005	4.97151	-0.0263552	0	23.91	4.88545	0.0053617	0	0	0	0	0
0.0001905	4.86793	-0.036147	-3.19524E-005	4.97696	-0.0264368	0	23.9032	4.88749	0.00524456	0	0	0	0	0
0.000191	4.86691	-0.0361235	-3.19524E-005	4.979	-0.0264912	0	23.8965	4.88511	0.00523117	0	0	0	0	0
0.0001915	4.86589	-0.0361067	-3.19524E-005	4.97151	-0.0264436	0	23.8931	4.88613	0.00529141	0	0	0	0	0
0.000192	4.86691	-0.0361033	-3.19524E-005	4.96947	-0.0264402	0	23.8931	4.88579	0.00522448	0	0	0	0	0
0.0001925	4.8686	-0.0360865	-2.86057E-005	4.96947	-0.0264198	0	23.8965	4.88749	0.00527468	0	0	0	0	0
0.000193	4.86657	-0.0361201	-2.86057E-005	4.97355	-0.0264028	0	23.8965	4.88477	0.00526799	0	0	0	0	0
0.0001935	4.8703	-0.0361403	-2.86057E-005	4.96674	-0.0264538	0	23.8948	4.88681	0.0052546	0	0	0	0	0
0.000194	4.86928	-0.0361437	-2.52591E-005	4.97287	-0.0264606	0	23.8914	4.88715	0.0052546	0	0	0	0	0
0.0001945	4.86657	-0.0361168	-2.19124E-005	4.97151	-0.0265117	0	23.8881	4.88579	0.00520439	0	0	0	0	0
0.000195	4.86386	-0.0360932	-2.19124E-005	4.96538	-0.0264946	0	23.8881	4.88681	0.00533827	0	0	0	0	0
0.0001955	4.86827	-0.0361168	-1.85657E-005	4.96879	-0.0264504	0	23.8897	4.88647	0.00532823	0	0	0	0	0
0.000196	4.86623	-0.0361571	-1.5219E-005	4.97015	-0.0263858	0	23.8897	4.88783	0.00532823	0	0	0	0	0
0.0001965	4.86894	-0.0360428	-1.5219E-005	4.97287	-0.0264096	0	23.8881	4.88715	0.00525794	0	0	0	0	0
0.000197	4.86691	-0.0361403	-1.18724E-005	4.97151	-0.0265355	0	23.8847	4.88783	0.00519101	0	0	0	0	0
0.0001975	4.8686	-0.0361504	-1.18724E-005	4.97219	-0.0264878	0	23.883	4.88579	0.00527803	0	0	0	0	0
0.000198	4.86555	-0.0361571	-8.52568E-006	4.97151	-0.0264878	0	23.883	4.88681	0.00527468	0	0	0	0	0
0.0001985	4.86657	-0.0361773	-8.52568E-006	4.97015	-0.0264538	0	23.8847	4.88647	0.00525125	0	0	0	0	0
0.000199	4.86589	-0.0361235	-8.52568E-006	4.97083	-0.0264878	0	23.8881	4.88579	0.00532154	0	0	0	0	0
0.0001995	4.86691	-0.0361605	-8.52568E-006	4.96879	-0.0263994	0	23.8897	4.88919	0.00537174	0	0	0	0	0
0.0002	4.86996	-0.0361134	-8.52568E-006	4.97287	-0.0263552	0	23.8965	4.88613	0.00534496	0	0	0	0	0
0.0002005	4.8703	-0.0362244	-1.18724E-005	4.97628	-0.0264606	0	23.9117	4.88817	0.00522448	0	0	0	0	0
